ADDRESS,C01,Expenses,Income
2150014146,3,50532000,39360000
2150014153,4,69977552,69785552
2150015189,3,154958164,62553164
2150015190,4,71961552,91457552
2150015193,5,100445940,64421940
2150015198,3,81246164,53413164
2150016105,1,13891388,17774388
2150016108,5,30826940,43171940
2150016109,5,83469000,64500000
2150016114,1,353084000,282000000
2150017054,5,76577540,79571940
2150017057,3,36757164,16443164
2150017059,3,66632776,63468776
2150017062,3,34771164,39363164
2150017064,4,81833552,24857552
2150018004,2,106958776,61658776
2150018007,4,98129552,58413552
2150018014,5,52464940,58246940
2150018017,4,79178552,67107552
2150019168,4,60889552,56477552
2150019169,3,134019164,58558164
2150019174,4,151689164,107723164
2150019176,4,102539552,65677552
2150019178,5,115509940,73076940
2150020222,3,60625164,36283164
2150020223,2,105292776,38328776
2150020227,5,73713940,66186940
2150020229,1,49291388,16934388
2150020233,3,43734164,48223164
2150021118,5,59028940,56371940
2150021124,4,52577552,59857552
2150021125,3,71043000,95675000
2150021129,3,45951164,35743164
2150022112,2,31972776,22788776
2150022115,3,38434164,38083164
2150022120,4,70427000,36072000
2150022121,3,48787164,55743164
2150022125,6,143556328,60626328
2150023266,3,47941164,45123164
2150023268,4,63929152,49377552
2150023270,4,50979552,47597552
2150023275,3,42098752,29397552
2150023278,2,58010776,27948776
2150024161,4,103578000,102240000
2150024163,3,66537164,54523164
2150024167,4,105015552,67897552
2150024169,4,144439552,101497552
2150024172,4,78723552,41497552
2150025006,4,67412552,53257552
2150025008,4,113998560,170397400
2150025012,5,137031940,49571940
2150025014,2,98017776,69028776
2150025018,4,78341600,81000000
2150026006,4,93017552,63077552
2150026009,4,51628552,59597552
2150026012,3,62892164,46163164
2150026014,5,45837940,94971940
2150026018,3,37859164,50743164
2150027247,6,150372328,57896328
2150027254,5,105356940,98636940
2150027258,5,97325940,47596940
2150028348,4,54052000,75840000
2150028352,4,52335000,86640000
2150028357,3,78191000,22335000
2150028360,4,78154000,90540000
2150029059,1,69274000,74000000
2150029062,5,140771940,61771940
2150029063,5,130506000,61900000
2150030151,2,24684776,25818776
2150030160,3,48567164,55588164
2150031217,3,90949164,21658164
2150031221,4,98113552,43077552
2150031229,3,71791164,32018164
2150032275,4,164303552,59897552
2150032279,5,140589940,108771940
2150032281,7,153472716,92820716
2150032285,4,145953552,54597552
2150032288,4,92156552,71697552
2150033143,4,90368000,105120000
2150033146,4,48555552,32157552
2150033148,3,28705164,37843164
2150033156,3,46751164,48043164
2150034213,2,36826000,21490000
2150034216,3,160387164,49018164
2150034226,2,51375576,39578776
2150035200,3,113879164,45558164
2150035204,4,133742760,108640000
2150035207,10,209275880,137433880
2150035214,1,29235000,73205000
2150036100,6,189838328,93596328
2150036103,4,265853552,84647552
2150036108,5,88930940,69711940
2150036111,1,23870388,15594388
2150036113,7,154608104,124305104
2150037158,4,42470152,29257552
2150037161,8,289028104,152805904
2150037165,4,149868552,48837552
2150037167,4,102170440,49064000
2150037169,3,281799424,87110976
2150038055,3,139453600,99120000
2150038058,2,117958200,49660000
2150038062,3,85020000,57720000
2150038066,5,147658600,187463400
2150038067,4,134736000,171400000
2150039113,3,67597200,52215000
2150039116,3,52075164,35558164
2150039118,3,83418164,69558164
2150040004,6,260866000,237700000
2150040009,4,110666000,156984000
2150040017,4,103352000,122940000
2150041163,4,279493888,106666920
2150041168,6,289702000,190308000
2150041170,4,223094000,117700000
2150042118,2,38301776,36598776
2150042124,4,39066952,40357552
2150043054,1,78924388,17019388
2150043058,7,135214716,54115716
2150043060,5,76057940,64976940
2150043064,5,193331164,100012164
2150044159,6,173748000,166960000
2150044161,4,69383000,92640000
2150044163,3,94688000,97980000
2150044166,4,58311000,75840000
2150044171,4,110063000,92640000
2150045171,5,182920940,42511940
2150045173,11,265286716,145386716
2150045176,4,122590552,33307552
2150045181,3,81576776,51678776
2150046201,4,49449552,59457552
2150046205,3,60553164,53593164
2150046208,4,69292552,63597552
2150047202,3,133435164,71563164
2150048348,5,73513940,82041940
2150048351,3,65125164,37943164
2150048354,2,85991000,64700000
2150048361,5,112173940,134071940
2150049224,5,102009940,36671940
2150049230,4,87636752,62417552
2150050357,5,94780740,32397940
2150050368,4,82307552,23209552
2150051056,4,81821552,54277552
2150051057,7,133976716,68235716
2150051062,2,74637776,57070776
2150051063,4,101595552,82077552
2150051066,5,93362940,133496940
2150052104,4,63828552,51573552
2150052110,2,90420776,20978776
2150052116,3,76828164,85043164
2150053349,2,51704776,21472776
2150053352,3,184893564,37463164
2150053354,3,55017164,61043164
2150054142,4,55812000,60000000
2150054146,4,202508552,57137552
2150054149,4,52542552,42157552
2150054151,4,92573600,33300000
2150054155,2,82274776,56828776
2150055161,3,106133164,68638164
2150055163,4,96612164,70863164
2150055168,3,52769164,50358164
2150055169,4,78184552,65117552
2150055172,4,91907552,59757552
2150056215,5,117554940,89871940
2150056220,4,63061552,54697552
2150057056,3,28105364,50743164
2150057060,4,83896352,11157552
2150057062,5,30267940,20771940
2150057065,5,30929940,34171940
2150057068,9,292986492,182929492
2150058106,4,42773552,36157552
2150058113,5,73364940,48421940
2150058115,1,47838388,12864388
2150059158,6,139458328,101206328
2150059162,3,82220164,44591164
2150059163,4,90745552,130117552
2150059167,5,95390940,74291940
2150059169,3,87927164,100043164
2150060109,4,75874000,63840000
2150060111,3,45011000,40860000
2150060115,5,110509000,67970000
2150060118,4,97289000,58560000
2150060122,4,42364000,44400000
2150061161,4,172791968,42163968
2150061163,5,180015968,165000000
2150061170,2,29940776,17668776
2150061174,3,59461000,39420000
2150062163,1,23210388,10914388
2150062168,2,23268776,19508776
2150062171,3,74108164,52063164
2150062172,4,58143164,40947164
2150063056,2,73902776,57328776
2150063059,5,98396940,101321940
2150063063,4,65095552,62607552
2150063065,4,76055552,60757552
2150063069,3,60852164,87118164
2150064160,2,84072000,62730000
2150064165,4,101196552,50497552
2150064168,4,95443552,103897552
2150064171,3,62583164,57723164
2150064172,4,103906000,111612000
2150065051,8,151958104,151511104
2150065057,8,538959000,67100000
2150065058,4,140155552,77877552
2150065062,5,113644940,78171940
2150066005,4,167021000,108070000
2150066008,3,124188200,121253000
2150066012,5,124127000,186455000
2150066018,3,83334400,71169000
2150067004,4,73291552,56397552
2150067007,5,53336940,55476940
2150067010,5,88465940,77376940
2150067013,5,89165940,109801940
2150068004,4,43132552,39297552
2150068011,4,28305552,34297552
2150068013,4,75837968,77640000
2150068016,4,43683552,59857552
2150069004,3,43998164,9843164
2150069007,4,49843552,55857552
2150069010,5,46021940,52071940
2150069014,4,25686552,33457552
2150069016,2,68556776,18428776
2150070005,4,97267552,58437552
2150070009,4,101395552,70437552
2150070014,5,176178940,131726940
2150070017,5,128472388,103204388
2150071056,5,63591940,100521940
2150071060,4,59013552,36017552
2150071064,1,83024000,73405000
2150071066,3,21785164,27158164
2150071070,1,105585388,30999388
2150072056,3,119239164,54323164
2150072059,5,221753940,71351940
2150072062,8,173293104,107735104
2150072065,5,140769940,72396940
2150072068,8,146109104,73295104
2150073148,4,102665552,24157552
2150073153,5,96860940,61821940
2150073159,4,102613552,94207552
2150073162,7,149248000,91582000
2150074171,4,74726164,22979164
2150074172,3,191697164,48009164
2150074177,3,89872164,20237164
2150074180,1,54886388,12044388
2150075005,5,174327940,112306940
2150075008,4,99207552,78237552
2150075013,3,50636200,71195000
2150075018,1,25127388,13319388
2150076005,5,204349940,51251940
2150076008,4,57504552,25897552
2150076013,3,90727164,89323164
2150076017,6,132229328,158966328
2150077145,3,91766776,96670000
2150077150,4,85038552,85057552
2150077151,7,132494716,57250716
2150077154,4,120734000,124077600
2150077159,4,54591552,35417552
2150078158,1,49958388,11289388
2150078164,4,114216624,69490624
2150079059,2,57181776,24138776
2150079064,7,140012716,45535716
2150079066,3,62941164,56958164
2150080056,9,130253492,99869492
2150080062,3,142374164,35923164
2150080064,2,129188776,55348776
2150080068,4,93993552,66697552
2150081052,5,85124140,53767940
2150081056,4,116627964,113455164
2150081060,5,175436940,45727940
2150081063,3,81001964,20117164
2150082148,4,53228552,23597552
2150082155,1,37586388,16059388
2150083146,5,99339000,130200000
2150083148,4,79290552,68857552
2150083153,7,157790716,57800716
2150083154,5,88035940,80571940
2150083159,5,149141940,69671940
2150084005,4,145470552,53449552
2150084008,7,252384716,125280716
2150084012,4,91872552,41937552
2150084013,2,139164776,78148776
2150084016,5,136217940,66441940
2150085004,5,115077940,64321940
2150085009,3,110424164,71923164
2150085011,3,66617164,58553164
2150085013,5,89609940,53161940
2150085017,4,111596552,50857552
2150086253,4,82899552,35381552
2150086257,3,61781552,37157552
2150087004,6,136388828,54096328
2150087009,4,72505552,65537552
2150088110,3,99946000,68080000
2150088117,4,125050552,94435552
2150088119,3,95206000,114280000
2150088124,7,260775716,81820716
2150089006,3,105449164,60475164
2150089008,5,94469940,55903940
2150089012,4,132497552,36557552
2150089014,2,131633200,55200000
2150089018,3,178551400,138679000
2150090172,3,48634164,58493164
2150090176,5,129887940,62821940
2150090178,3,124551164,71493164
2150090182,4,124564552,46657552
2150091197,1,24252000,15800000
2150091199,5,257797940,228171940
2150091204,3,70821000,112780000
2150091206,1,21132000,12060000
2150091210,3,51207164,26323164
2150092053,5,65699940,57871940
2150092057,4,53497552,40917552
2150092059,4,134244552,52997552
2150092063,5,117493940,49471940
2150092067,5,101018940,42271940
2150093006,5,133049940,122155940
2150093012,3,109892000,16940000
2150093015,5,57296940,32671940
2150093016,5,111705940,39631940
2150094052,3,25658000,43736000
2150094057,8,150229760,127200000
2150094058,4,197527552,61557552
2150094061,3,37733164,45643164
2150095055,1,27054388,11119388
2150095059,3,78931164,96462164
2150095060,5,60314940,43404940
2150095064,4,90994552,124445552
2150096214,2,75924000,58920000
2150096216,2,56574776,39348776
2150096219,4,142771000,53504000
2150096223,3,111874000,56220000
2150096226,4,110295000,37840000
2150097063,5,94363600,95130000
2150097066,2,77555776,18512776
2150097069,2,33822776,23028776
2150098056,5,82930940,32373940
2150098058,4,132359552,46477552
2150098061,2,64957776,46176776
2150098066,3,146103164,54133164
2150098069,2,88782776,26376776
2150099007,3,74639164,74138164
2150099010,2,72789776,22818776
2150099013,3,100545164,72598164
2150099017,3,102353552,37077552
2150100165,5,120154000,80100000
2150100167,5,132236940,92671940
2150100170,4,91881552,34997552
2150100173,4,95655552,73897552
2150100175,5,161371940,133271940
2150101259,5,127105940,47321940
2150101263,6,131496328,34116328
2150101267,4,98162728,40642328
2150101268,3,187090964,98179164
2150101273,3,126875776,54778776
2150102192,3,98774164,41243164
2150102195,5,64403740,65071940
2150103058,5,105647940,61296940
2150103060,4,74926352,76105552
2150103064,5,97460940,40296940
2150103066,9,155220492,86714492
2150103068,4,83542552,63977552
2150104095,4,82444352,71447552
2150104100,3,39830964,56323164
2150104107,4,132815000,122260000
2150105108,5,71638600,37500000
2150105109,4,35221552,63751552
2150105112,2,34346776,32508776
2150105120,4,37240752,19257552
2150106006,5,110942940,60361940
2150106008,3,34911164,40243164
2150106011,3,79506164,46673164
2150106013,10,217511880,62063880
2150107007,4,86503552,28437552
2150107010,2,49346776,21748776
2150108108,4,179308552,69497552
2150108112,3,22576164,31993164
2150108114,5,161064328,85186328
2150108119,5,80003940,62121940
2150108122,4,40160552,50527552
2150109100,5,79893940,46371940
2150109103,3,58050164,48543164
2150109104,5,96688940,67271940
2150109107,5,65284940,74371940
2150109110,4,46934552,90457552
2150110160,4,76716552,94097552
2150110163,1,28964388,34929388
2150110167,5,75370940,101546940
2150110169,4,137584552,98517552
2150111306,2,98695776,56078776
2150111314,5,116621940,67536940
2150112059,5,142303940,76551940
2150112060,4,107090552,92657552
2150112064,3,156645164,97803164
2150112068,4,76750552,61977552
2150112071,3,96351164,99273164
2150113206,4,111619552,55533552
2150113209,5,105873400,79450000
2150113211,6,151727528,102546328
2150113214,4,122087552,134317552
